4c,VOD View Trailer Time,5.094900000000001,PASS,2016-06-07 01:13:14
3.1,Menu Launch Time,1.6317000000000002,PASS,2016-06-07 01:15:14
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5984,PASS,2016-06-07 01:17:23
3.3,Info Launch,0.6327,PASS,2016-06-07 01:20:48
3.4,DVR Launch,1.1322,PASS,2016-06-07 01:22:08
3.1a,Menu Launch Time,0.7992000000000001,PASS,2016-06-07 01:23:27
3.1,Menu Launch Time,1.5318,PASS,2016-06-07 01:24:55
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.3653,PASS,2016-06-07 01:26:18
4a,VOD Launch Time,0.0,FAIL,2016-06-07 01:31:54
4b,VOD Launch Without Barker CH Display Time,5.8608,PASS,2016-06-07 01:36:08
4c,VOD View Trailer Time,6.2937,PASS,2016-06-07 01:40:17
3.1,Menu Launch Time,1.5651000000000002,PASS,2016-06-07 01:42:24
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.7316,PASS,2016-06-07 01:44:55
3.3,Info Launch,0.7326,PASS,2016-06-07 01:48:40
3.4,DVR Launch,1.1988,PASS,2016-06-07 01:50:32
3.1a,Menu Launch Time,0.9324000000000001,PASS,2016-06-07 01:51:55
3.1,Menu Launch Time,1.4985000000000002,PASS,2016-06-07 01:53:19
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.4319,PASS,2016-06-07 01:54:55
4a,VOD Launch Time,0.0,FAIL,2016-06-07 02:00:58
4b,VOD Launch Without Barker CH Display Time,6.3603000000000005,PASS,2016-06-07 02:05:23
4c,VOD View Trailer Time,6.426900000000001,PASS,2016-06-07 02:10:00
3.1,Menu Launch Time,1.4985000000000002,PASS,2016-06-07 02:11:35
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.665,PASS,2016-06-07 02:14:04
3.3,Info Launch,0.7326,PASS,2016-06-07 02:18:38
3.4,DVR Launch,1.1655,PASS,2016-06-07 02:20:18
3.1a,Menu Launch Time,0.8991000000000001,PASS,2016-06-07 02:21:53
3.1,Menu Launch Time,1.4985000000000002,PASS,2016-06-07 02:23:51
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.8315,PASS,2016-06-07 02:25:49
4a,VOD Launch Time,7.5924000000000005,PASS,2016-06-07 02:31:26
4b,VOD Launch Without Barker CH Display Time,5.894100000000001,PASS,2016-06-07 02:35:29
4c,VOD View Trailer Time,0.7326,PASS,2016-06-07 02:37:20
3.1,Menu Launch Time,1.5318,PASS,2016-06-07 02:38:59
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.7649,PASS,2016-06-07 02:40:40
3.3,Info Launch,0.5994,PASS,2016-06-07 02:43:28
3.4,DVR Launch,1.1655,PASS,2016-06-07 02:44:47
3.1a,Menu Launch Time,1.0323,PASS,2016-06-07 02:46:42
3.1,Menu Launch Time,1.4652,PASS,2016-06-07 02:48:41
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.4319,PASS,2016-06-07 02:50:58
4a,VOD Launch Time,0.0,FAIL,2016-06-07 02:58:46
4b,VOD Launch Without Barker CH Display Time,5.561100000000001,PASS,2016-06-07 03:02:55
4c,VOD View Trailer Time,4.928400000000001,PASS,2016-06-07 03:06:36
3.1,Menu Launch Time,1.5318,PASS,2016-06-07 03:08:13
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5651,PASS,2016-06-07 03:09:49
3.3,Info Launch,0.5994,PASS,2016-06-07 03:12:20
3.4,DVR Launch,1.0323,PASS,2016-06-07 03:13:36
3.1a,Menu Launch Time,1.0989000000000002,PASS,2016-06-07 03:15:51
3.1,Menu Launch Time,2.1312,PASS,2016-06-07 03:17:43
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.4319,PASS,2016-06-07 03:19:15
4a,VOD Launch Time,7.126200000000001,PASS,2016-06-07 03:27:17
4b,VOD Launch Without Barker CH Display Time,5.361300000000001,PASS,2016-06-07 03:32:54
4c,VOD View Trailer Time,4.861800000000001,PASS,2016-06-07 03:36:56
3.1,Menu Launch Time,1.4652,PASS,2016-06-07 03:38:41
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5318,PASS,2016-06-07 03:40:13
3.3,Info Launch,0.666,PASS,2016-06-07 03:42:48
3.4,DVR Launch,1.4652,PASS,2016-06-07 03:44:22
3.1a,Menu Launch Time,1.0989000000000002,PASS,2016-06-07 03:45:41
3.1,Menu Launch Time,1.6983000000000001,PASS,2016-06-07 03:47:22
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.2987,PASS,2016-06-07 03:48:45
4a,VOD Launch Time,7.625700000000001,PASS,2016-06-07 03:55:03
4b,VOD Launch Without Barker CH Display Time,5.4279,PASS,2016-06-07 04:01:30
4c,VOD View Trailer Time,4.861800000000001,PASS,2016-06-07 04:05:19
3.1,Menu Launch Time,1.5651000000000002,PASS,2016-06-07 04:06:56
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-07 04:10:48
3.2,Guide Launch,0,FAIL,2016-06-07 04:14:34
3.3,Info Launch,0.9324000000000001,PASS,2016-06-07 04:15:56
3.4,DVR Launch,1.2987,PASS,2016-06-07 04:17:30
3.1a,Menu Launch Time,0.8325000000000001,PASS,2016-06-07 04:18:44
3.1,Menu Launch Time,1.4319000000000002,PASS,2016-06-07 04:20:20
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-07 04:24:19
4a,VOD Launch Time,7.659000000000001,PASS,2016-06-07 04:29:30
4b,VOD Launch Without Barker CH Display Time,6.2937,PASS,2016-06-07 04:37:20
4c,VOD View Trailer Time,5.3946000000000005,PASS,2016-06-07 04:41:10
3.1,Menu Launch Time,1.8648000000000002,PASS,2016-06-07 04:43:17
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-07 04:47:02
3.2,Guide Launch,0,FAIL,2016-06-07 04:50:39
3.3,Info Launch,0.7659,PASS,2016-06-07 04:51:59
3.4,DVR Launch,1.9314,PASS,2016-06-07 04:53:52
3.1a,Menu Launch Time,0.9657000000000001,PASS,2016-06-07 04:55:06
3.1,Menu Launch Time,1.4985000000000002,PASS,2016-06-07 04:56:42
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-07 05:00:29
4a,VOD Launch Time,7.359300000000001,PASS,2016-06-07 05:05:31
4b,VOD Launch Without Barker CH Display Time,5.5944,PASS,2016-06-07 05:12:50
4c,VOD View Trailer Time,5.1282000000000005,PASS,2016-06-07 05:16:44
3.1,Menu Launch Time,1.6317000000000002,PASS,2016-06-07 05:18:41
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.7982,PASS,2016-06-07 05:20:31
3.3,Info Launch,0.6993,PASS,2016-06-07 05:23:20
3.4,DVR Launch,1.1322,PASS,2016-06-07 05:24:43
3.1a,Menu Launch Time,1.4319000000000002,PASS,2016-06-07 05:26:26
3.1,Menu Launch Time,2.3976,PASS,2016-06-07 05:28:15
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.332,PASS,2016-06-07 05:29:36
4b,VOD Launch Without Barker CH Display Time,5.9274000000000004,PASS,2016-06-07 05:39:38
4c,VOD View Trailer Time,5.8608,PASS,2016-06-07 05:43:40
3.1,Menu Launch Time,1.6650000000000003,PASS,2016-06-07 05:45:57
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5984,PASS,2016-06-07 05:47:36
3.3,Info Launch,0.6327,PASS,2016-06-07 05:50:52
3.4,DVR Launch,1.1322,PASS,2016-06-07 05:52:40
3.1a,Menu Launch Time,0.9657000000000001,PASS,2016-06-07 05:53:52
3.1,Menu Launch Time,1.7649000000000001,PASS,2016-06-07 05:55:24
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.1655,PASS,2016-06-07 05:56:42
4a,VOD Launch Time,0.0,FAIL,2016-06-07 06:02:43
4b,VOD Launch Without Barker CH Display Time,6.8265,PASS,2016-06-07 06:07:05
4c,VOD View Trailer Time,6.160500000000001,PASS,2016-06-07 06:11:18
3.1,Menu Launch Time,2.0313000000000003,PASS,2016-06-07 06:13:10
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.665,PASS,2016-06-07 06:15:32
3.3,Info Launch,0.666,PASS,2016-06-07 06:19:23
3.4,DVR Launch,1.2654,PASS,2016-06-07 06:20:48
3.1a,Menu Launch Time,0.8991000000000001,PASS,2016-06-07 06:22:22
3.1,Menu Launch Time,1.4652,PASS,2016-06-07 06:24:09
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.1988,PASS,2016-06-07 06:25:53
4a,VOD Launch Time,7.3260000000000005,PASS,2016-06-07 06:33:17
4b,VOD Launch Without Barker CH Display Time,5.9274000000000004,PASS,2016-06-07 06:37:39
4c,VOD View Trailer Time,5.0616,PASS,2016-06-07 06:41:25
3.1,Menu Launch Time,1.9980000000000002,PASS,2016-06-07 06:43:15
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.665,PASS,2016-06-07 06:44:55
3.3,Info Launch,0.666,PASS,2016-06-07 06:47:31
3.4,DVR Launch,1.6317,PASS,2016-06-07 06:49:12
3.1a,Menu Launch Time,1.0656,PASS,2016-06-07 06:50:35
3.1,Menu Launch Time,1.5318,PASS,2016-06-07 06:52:17
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.4985,PASS,2016-06-07 06:54:17
4a,VOD Launch Time,0.0,FAIL,2016-06-07 07:00:35
4b,VOD Launch Without Barker CH Display Time,6.393600000000001,PASS,2016-06-07 07:05:07
4c,VOD View Trailer Time,5.1282000000000005,PASS,2016-06-07 07:08:53
3.1,Menu Launch Time,1.6983000000000001,PASS,2016-06-07 07:10:33
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.6983,PASS,2016-06-07 07:12:14
3.3,Info Launch,0.666,PASS,2016-06-07 07:14:54
3.4,DVR Launch,1.2654,PASS,2016-06-07 07:16:20
3.1a,Menu Launch Time,0.8991000000000001,PASS,2016-06-07 07:17:33
3.1,Menu Launch Time,1.8981000000000001,PASS,2016-06-07 07:19:54
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.3653,PASS,2016-06-07 07:22:00
4a,VOD Launch Time,7.2594,PASS,2016-06-07 07:29:20
4b,VOD Launch Without Barker CH Display Time,5.727600000000001,PASS,2016-06-07 07:33:28
4c,VOD View Trailer Time,5.028300000000001,PASS,2016-06-07 07:37:46
3.1,Menu Launch Time,2.0646,PASS,2016-06-07 07:39:40
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.9647,PASS,2016-06-07 07:41:36
3.3,Info Launch,0.7992000000000001,PASS,2016-06-07 07:44:30
3.4,DVR Launch,1.3653,PASS,2016-06-07 07:46:01
3.1a,Menu Launch Time,1.0989000000000002,PASS,2016-06-07 07:47:25
3.1,Menu Launch Time,1.5318,PASS,2016-06-07 07:48:56
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.4319,PASS,2016-06-07 07:50:20
4a,VOD Launch Time,0.0,FAIL,2016-06-07 07:59:14
4b,VOD Launch Without Barker CH Display Time,6.3603000000000005,PASS,2016-06-07 08:06:01
4c,VOD View Trailer Time,1.9647000000000001,PASS,2016-06-07 08:08:29
3.1,Menu Launch Time,1.7316000000000003,PASS,2016-06-07 08:10:19
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.665,PASS,2016-06-07 08:11:56
3.3,Info Launch,0.6993,PASS,2016-06-07 08:15:45
3.4,DVR Launch,1.4652,PASS,2016-06-07 08:17:28
3.1a,Menu Launch Time,0.8991000000000001,PASS,2016-06-07 08:18:39
3.1,Menu Launch Time,1.7649000000000001,PASS,2016-06-07 08:20:13
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.4652,PASS,2016-06-07 08:21:43
4a,VOD Launch Time,0.0,FAIL,2016-06-07 08:31:45
4b,VOD Launch Without Barker CH Display Time,6.3603000000000005,PASS,2016-06-07 08:38:02
4c,VOD View Trailer Time,1.8981000000000001,PASS,2016-06-07 08:40:21
3.1,Menu Launch Time,1.7649000000000001,PASS,2016-06-07 08:42:03
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.7316,PASS,2016-06-07 08:43:48
3.3,Info Launch,0.6993,PASS,2016-06-07 08:46:29
3.4,DVR Launch,1.4985,PASS,2016-06-07 08:48:02
3.1a,Menu Launch Time,0.9657000000000001,PASS,2016-06-07 08:49:24
3.1,Menu Launch Time,1.6650000000000003,PASS,2016-06-07 08:50:58
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.4985,PASS,2016-06-07 08:52:29
4a,VOD Launch Time,0.0,FAIL,2016-06-07 08:57:58
4b,VOD Launch Without Barker CH Display Time,7.6923,PASS,2016-06-07 09:06:49
4c,VOD View Trailer Time,4.8951,PASS,2016-06-07 09:10:30
3.1,Menu Launch Time,1.7316000000000003,PASS,2016-06-07 09:12:14
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.7982,PASS,2016-06-07 09:13:53
3.3,Info Launch,0.6993,PASS,2016-06-07 09:18:31
3.4,DVR Launch,1.2654,PASS,2016-06-07 09:19:58
3.1a,Menu Launch Time,0.9324000000000001,PASS,2016-06-07 09:21:22
3.1,Menu Launch Time,1.8981000000000001,PASS,2016-06-07 09:23:00
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.4652,PASS,2016-06-07 09:24:39
4a,VOD Launch Time,7.659000000000001,PASS,2016-06-07 09:30:19
4b,VOD Launch Without Barker CH Display Time,7.659000000000001,PASS,2016-06-07 09:38:52
4c,VOD View Trailer Time,5.194800000000001,PASS,2016-06-07 09:42:52
3.1,Menu Launch Time,2.5974000000000004,PASS,2016-06-07 09:44:56
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.9647,PASS,2016-06-07 09:46:44
3.3,Info Launch,0.8991000000000001,PASS,2016-06-07 09:50:53
3.4,DVR Launch,1.5318,PASS,2016-06-07 09:52:33
3.1a,Menu Launch Time,0.9657000000000001,PASS,2016-06-07 09:53:45
3.1,Menu Launch Time,1.6650000000000003,PASS,2016-06-07 09:55:29
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.4319,PASS,2016-06-07 09:57:11
4a,VOD Launch Time,0.0,FAIL,2016-06-07 10:03:03
4b,VOD Launch Without Barker CH Display Time,6.8931000000000004,PASS,2016-06-07 10:10:16
4c,VOD View Trailer Time,5.1615,PASS,2016-06-07 10:14:06
3.1,Menu Launch Time,1.9314000000000002,PASS,2016-06-07 10:16:23
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.8981,PASS,2016-06-07 10:18:28
3.3,Info Launch,0.8991000000000001,PASS,2016-06-07 10:21:29
3.4,DVR Launch,1.3986,PASS,2016-06-07 10:23:08
3.1a,Menu Launch Time,1.0656,PASS,2016-06-07 10:24:26
3.1,Menu Launch Time,1.6650000000000003,PASS,2016-06-07 10:26:14
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5984,PASS,2016-06-07 10:27:58
4a,VOD Launch Time,7.625700000000001,PASS,2016-06-07 10:33:42
4b,VOD Launch Without Barker CH Display Time,6.759900000000001,PASS,2016-06-07 10:38:49
4c,VOD View Trailer Time,0.8325000000000001,PASS,2016-06-07 10:40:50
3.1,Menu Launch Time,1.7982000000000002,PASS,2016-06-07 10:43:06
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.0646,PASS,2016-06-07 10:45:26
3.3,Info Launch,1.0656,PASS,2016-06-07 10:49:27
3.4,DVR Launch,1.5651,PASS,2016-06-07 10:51:25
3.1a,Menu Launch Time,0.9324000000000001,PASS,2016-06-07 10:52:39
3.1,Menu Launch Time,1.9647000000000001,PASS,2016-06-07 10:54:23
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5318,PASS,2016-06-07 10:55:55
4a,VOD Launch Time,0.0,FAIL,2016-06-07 11:01:28
4b,VOD Launch Without Barker CH Display Time,7.4259,PASS,2016-06-07 11:06:39
4c,VOD View Trailer Time,5.294700000000001,PASS,2016-06-07 11:10:30
3.1,Menu Launch Time,2.3643,PASS,2016-06-07 11:13:32
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.0646,PASS,2016-06-07 11:16:34
3.3,Info Launch,0.7326,PASS,2016-06-07 11:19:54
3.4,DVR Launch,1.5984,PASS,2016-06-07 11:22:07
3.1a,Menu Launch Time,1.1988,PASS,2016-06-07 11:23:57
3.1,Menu Launch Time,0.0,FAIL,2016-06-07 11:28:36
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5984,PASS,2016-06-07 11:30:16
4a,VOD Launch Time,0.0,FAIL,2016-06-07 11:36:39
4b,VOD Launch Without Barker CH Display Time,7.2594,PASS,2016-06-07 11:41:32
4c,VOD View Trailer Time,0.0,FAIL,2016-06-07 11:46:27
3.1,Menu Launch Time,1.8648000000000002,PASS,2016-06-07 11:48:44
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.9314,PASS,2016-06-07 11:51:12
3.3,Info Launch,0.8991000000000001,PASS,2016-06-07 11:54:39
3.4,DVR Launch,1.5318,PASS,2016-06-07 11:56:53
3.1a,Menu Launch Time,1.1655000000000002,PASS,2016-06-07 11:58:28
3.1,Menu Launch Time,2.0646,PASS,2016-06-07 12:00:19
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-07 12:05:01
4a,VOD Launch Time,0.0,FAIL,2016-06-07 12:10:41
4b,VOD Launch Without Barker CH Display Time,6.693300000000001,PASS,2016-06-07 12:15:24
4c,VOD View Trailer Time,0.0,FAIL,2016-06-07 12:20:01
3.1,Menu Launch Time,1.8315000000000001,PASS,2016-06-07 12:22:25
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.9314,PASS,2016-06-07 12:24:45
3.3,Info Launch,0.7992000000000001,PASS,2016-06-07 12:28:52
3.4,DVR Launch,1.8648,PASS,2016-06-07 12:31:09
3.1a,Menu Launch Time,0.9324000000000001,PASS,2016-06-07 12:32:26
3.1,Menu Launch Time,1.6983000000000001,PASS,2016-06-07 12:34:08
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.7649,PASS,2016-06-07 12:35:56
4a,VOD Launch Time,0.0,FAIL,2016-06-07 12:41:19
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-07 12:46:58
4c,VOD View Trailer Time,5.561100000000001,PASS,2016-06-07 12:50:52
3.1,Menu Launch Time,1.8315000000000001,PASS,2016-06-07 12:53:13
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.998,PASS,2016-06-07 12:55:55
3.2,Guide Launch,0,FAIL,2016-06-07 13:00:30
3.3,Info Launch,0.7659,PASS,2016-06-07 13:01:48
3.4,DVR Launch,1.4985,PASS,2016-06-07 13:03:33
3.1a,Menu Launch Time,1.1322,PASS,2016-06-07 13:05:12
3.1,Menu Launch Time,2.2977000000000003,PASS,2016-06-07 13:07:21
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5651,PASS,2016-06-07 13:08:54
4a,VOD Launch Time,0.0,FAIL,2016-06-07 13:14:55
4b,VOD Launch Without Barker CH Display Time,7.092900000000001,PASS,2016-06-07 13:19:45
4c,VOD View Trailer Time,5.561100000000001,PASS,2016-06-07 13:23:31
3.1,Menu Launch Time,2.5308,PASS,2016-06-07 13:26:27
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.9647,PASS,2016-06-07 13:29:10
3.3,Info Launch,0.8991000000000001,PASS,2016-06-07 13:33:48
3.4,DVR Launch,1.4319,PASS,2016-06-07 13:35:35
3.1a,Menu Launch Time,1.0989000000000002,PASS,2016-06-07 13:37:02
3.1,Menu Launch Time,2.1978000000000004,PASS,2016-06-07 13:38:56
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.2321,PASS,2016-06-07 13:40:19
4a,VOD Launch Time,0.0,FAIL,2016-06-07 13:47:27
4b,VOD Launch Without Barker CH Display Time,7.226100000000001,PASS,2016-06-07 13:52:30
4c,VOD View Trailer Time,5.3946000000000005,PASS,2016-06-07 13:56:30
3.1,Menu Launch Time,1.8981000000000001,PASS,2016-06-07 13:58:52
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.0646,PASS,2016-06-07 14:02:14
3.3,Info Launch,0.7326,PASS,2016-06-07 14:06:16
3.4,DVR Launch,3.4632,PASS,2016-06-07 14:09:49
3.1a,Menu Launch Time,1.0656,PASS,2016-06-07 14:11:09
3.1,Menu Launch Time,1.8981000000000001,PASS,2016-06-07 14:12:56
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.1312,PASS,2016-06-07 14:14:50
3.1a,Menu Launch Time,1.6650000000000003,PASS,2016-06-07 14:52:05
3.1,Menu Launch Time,0.0,FAIL,2016-06-07 15:04:10
3.1,Menu Launch Time,2.4975,PASS,2016-06-07 15:08:00
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.4642,PASS,2016-06-07 15:11:49
3.3,Info Launch,1.0989000000000002,PASS,2016-06-07 15:17:20
4a,VOD Launch Time,0.0,FAIL,2016-06-07 15:33:02
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-07 15:45:27
4c,VOD View Trailer Time,5.4945,PASS,2016-06-07 15:52:34
3.1a,Menu Launch Time,1.1988,PASS,2016-06-07 15:56:49
3.1,Menu Launch Time,2.5974000000000004,PASS,2016-06-07 16:01:14
3.1,Menu Launch Time,2.1312,PASS,2016-06-07 16:04:56
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.8315,PASS,2016-06-07 16:08:39
4a,VOD Launch Time,0.0,FAIL,2016-06-07 16:55:44
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-07 17:11:06
4c,VOD View Trailer Time,5.994000000000001,PASS,2016-06-07 17:19:54
3.1a,Menu Launch Time,1.1988,PASS,2016-06-07 17:23:04
3.1,Menu Launch Time,2.3643,PASS,2016-06-07 17:29:56
3.1,Menu Launch Time,2.2311,PASS,2016-06-07 17:35:46
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.1312,PASS,2016-06-07 17:41:19
3.3,Info Launch,0.8991000000000001,PASS,2016-06-07 17:49:00
3.4,DVR Launch,2.0646,PASS,2016-06-07 17:53:15
4a,VOD Launch Time,0.0,FAIL,2016-06-07 18:06:35
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-07 18:23:11
4c,VOD View Trailer Time,6.393600000000001,PASS,2016-06-07 18:31:28
3.1a,Menu Launch Time,1.5651000000000002,PASS,2016-06-07 18:35:08
3.1,Menu Launch Time,2.9304,PASS,2016-06-07 18:40:04
3.1,Menu Launch Time,2.0313000000000003,PASS,2016-06-07 18:44:01
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.3976,PASS,2016-06-07 18:48:04
3.3,Info Launch,0.8658000000000001,PASS,2016-06-07 18:57:03
3.4,DVR Launch,1.9647,PASS,2016-06-07 19:02:56
4a,VOD Launch Time,0.0,FAIL,2016-06-07 19:19:15
4b,VOD Launch Without Barker CH Display Time,7.459200000000001,PASS,2016-06-07 19:35:16
4c,VOD View Trailer Time,0.0,FAIL,2016-06-07 19:46:47
3.1a,Menu Launch Time,0.0,FAIL,2016-06-07 19:59:38
3.1,Menu Launch Time,2.3310000000000004,PASS,2016-06-07 20:03:35
3.1,Menu Launch Time,2.2644,PASS,2016-06-07 20:07:41
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.8971,PASS,2016-06-07 20:13:02
3.2,Guide Launch,0,FAIL,2016-06-07 20:23:47
3.3,Info Launch,0.9990000000000001,PASS,2016-06-07 20:26:38
3.4,DVR Launch,3.0969,PASS,2016-06-07 20:32:41
4a,VOD Launch Time,0.0,FAIL,2016-06-07 20:46:14
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-07 21:01:53
3.1a,Menu Launch Time,1.7316000000000003,PASS,2016-06-07 21:13:45
3.1,Menu Launch Time,2.5641000000000003,PASS,2016-06-07 21:18:27
3.1,Menu Launch Time,2.6307,PASS,2016-06-07 21:23:54
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.2644,PASS,2016-06-07 21:27:36
3.3,Info Launch,0.0,PASS,2016-06-07 21:31:26
4a,VOD Launch Time,0.0,FAIL,2016-06-07 21:47:38
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-07 22:00:52
4c,VOD View Trailer Time,0.9990000000000001,PASS,2016-06-07 22:03:54
3.1a,Menu Launch Time,1.6983000000000001,PASS,2016-06-07 22:07:59
3.1,Menu Launch Time,2.8305000000000002,PASS,2016-06-07 22:12:42
3.1,Menu Launch Time,2.5641000000000003,PASS,2016-06-07 22:17:32
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.1312,PASS,2016-06-07 22:22:06
3.3,Info Launch,0.8658000000000001,PASS,2016-06-07 22:28:36
3.4,DVR Launch,1.665,PASS,2016-06-07 22:32:00
4a,VOD Launch Time,0.0,FAIL,2016-06-07 22:45:25
3.1a,Menu Launch Time,2.2977000000000003,PASS,2016-06-07 22:49:30
3.1,Menu Launch Time,2.7306000000000004,PASS,2016-06-07 22:57:54
3.1,Menu Launch Time,2.6307,PASS,2016-06-07 23:02:37
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.9637,PASS,2016-06-07 23:07:51
3.3,Info Launch,1.2321000000000002,PASS,2016-06-07 23:21:48
3.4,DVR Launch,2.8638,PASS,2016-06-07 23:27:14
4a,VOD Launch Time,0.0,FAIL,2016-06-07 23:41:23
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-07 23:54:40
4c,VOD View Trailer Time,0.0,FAIL,2016-06-08 00:02:55
3.1a,Menu Launch Time,0.0,FAIL,2016-06-08 00:13:34
3.1,Menu Launch Time,0.0,FAIL,2016-06-08 00:22:31
3.1,Menu Launch Time,3.4965,PASS,2016-06-08 00:28:20
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.997,PASS,2016-06-08 00:33:35
3.3,Info Launch,0.8658000000000001,PASS,2016-06-08 00:40:18
3.4,DVR Launch,1.7316,PASS,2016-06-08 00:43:40
4a,VOD Launch Time,0.0,FAIL,2016-06-08 01:00:59
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-08 01:14:39
4c,VOD View Trailer Time,1.1655000000000002,PASS,2016-06-08 01:18:03
3.1a,Menu Launch Time,1.4652,PASS,2016-06-08 01:21:29
3.1,Menu Launch Time,2.4642000000000004,PASS,2016-06-08 01:25:47
3.1,Menu Launch Time,3.2301,PASS,2016-06-08 01:31:03
3.2a,GuideLaunchTimeMsrmentWithoutPIP,3.5298,PASS,2016-06-08 01:37:28
3.3,Info Launch,0.8991000000000001,PASS,2016-06-08 01:45:24
3.4,DVR Launch,1.8648,PASS,2016-06-08 01:49:28
4a,VOD Launch Time,0.0,FAIL,2016-06-08 02:01:36
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-08 02:14:23
4c,VOD View Trailer Time,0.0,FAIL,2016-06-08 02:24:26
3.1a,Menu Launch Time,1.4985000000000002,PASS,2016-06-08 02:28:21
3.1,Menu Launch Time,0.0,FAIL,2016-06-08 02:41:19
3.1,Menu Launch Time,2.9637000000000002,PASS,2016-06-08 02:46:02
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.6307,PASS,2016-06-08 02:50:57
3.3,Info Launch,1.2654,PASS,2016-06-08 02:56:53
3.4,DVR Launch,2.8305,PASS,2016-06-08 03:01:50
4a,VOD Launch Time,0.0,FAIL,2016-06-08 03:14:40
4b,VOD Launch Without Barker CH Display Time,0.0,PASS,2016-06-08 03:15:31
4c,VOD View Trailer Time,2.664,PASS,2016-06-08 03:20:17
3.1a,Menu Launch Time,1.8981000000000001,PASS,2016-06-08 03:25:12
3.1,Menu Launch Time,2.5974000000000004,PASS,2016-06-08 03:30:32
